patent_id,original,canonical,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
US20240034723A1,C1=CC2=CC=CN2C=C1[R8].CC(C)(C)C,c1ccn2cccc2c1,-0.033966824,0.14017709,-0.26763558,-0.016134866,0.14838801,-0.09661346,0.067181945,0.10172059,0.07440081,0.09718562,0.038985524,-0.06773958,0.041203786,-0.014832478,-0.09483372,0.05463404,0.14240511,0.039688017,0.03958287,0.06795032,-8.7004424e-05,0.00089285267,0.020686269,-0.033832237,0.10104679,-0.043439064,-0.066601805,-0.13504006,-0.09789549,-0.12961182,-0.0035510561,0.16270135,-0.015198381,0.012077206,-0.013714153,-0.082706854,0.010764162,0.06357008,-0.08296996,0.06147098,0.1034762,0.102369696,0.15663747,0.06609342,-0.015888454,-0.059637416,-0.011435342,-0.014646195,-0.01710093,0.07340962,-0.07880082,0.054336835,0.03674365,0.09827452,-0.014494199,-0.055111848,0.022263618,-0.036531776,0.099470995,0.0075781127,-0.13619016,-0.03359876,0.1569839,-0.15614934,0.058477134,-0.079262234,0.074876964,-0.0750421,-0.014423423,-0.033363763,-0.09688688,0.12911586,0.013812557,-0.067963496,-0.040277723,0.06834354,0.10390052,-0.0058329264,-0.016075497,0.10336868,0.07304773,-0.046064913,-0.0745505,0.02830231,-0.0026597166,-0.14180039,0.08801116,0.017911984,0.011592216,-0.01516553,0.10323289,-0.08956007,-0.0012245593,-0.0045887087,-0.032165587,-0.12811176,-0.021292219,0.09387051,0.04443853,-0.19522904,0.16933009,-0.03707605,0.025988638,-0.07387311,0.11851198,-0.4507954,0.050811447,0.015262649,-0.04492741,0.090600826,0.06485911,0.004970458,0.04033127,0.04865242,0.024121685,0.017849207,-0.0515519,0.037002422,-0.08523569,0.0019963882,-0.097106025,0.0631411,0.0064526894,-0.017273018,-0.07859689,-0.06364233,0.05304568,0.006689823
US20240034723A1,C1=CC2=C(C=C1)N=C(C=N2)[R8].CC(C)(C)C,c1ccc2nccnc2c1,-0.016104179,0.048473567,-0.2856479,-0.010872101,0.17621873,-0.02202312,0.038669646,0.0886977,0.042247158,0.05872542,0.014946185,-0.08736262,0.09376892,0.01532054,-0.05642967,-0.019581351,0.11773165,0.035119645,0.010807818,0.0134599,0.042064287,-0.019864911,-0.09459968,0.078823484,0.068892114,0.002391777,-0.05227781,0.034716714,-0.10600114,-0.040386926,-0.0045050182,0.2028393,-0.04335986,0.08742838,-0.029953111,0.03664848,-0.011483722,0.051965266,-0.12970841,0.010889896,0.01534634,0.044825662,0.08715755,0.026254792,0.057904683,-0.051607538,0.0036737104,0.120537326,-0.0306529,-0.10812102,-0.13961947,-0.034722805,0.018783385,0.006130518,-0.0017027967,-0.10761103,-0.030892614,0.07308311,0.18105292,0.01638529,-0.097562425,-0.057075217,0.18423653,-0.115943916,-0.0020750938,0.029003773,0.0387717,-0.05833907,-0.038551785,-0.07160767,-0.07662506,0.08479767,0.20867841,-0.033833705,-0.0036689513,0.14113307,0.095723115,-0.079645,0.058159627,0.12728098,0.029517876,-0.039180744,-0.051441684,0.087354705,0.06463789,-0.08424,0.057367463,0.06139948,0.036144737,0.050644204,0.010718277,0.057456993,0.039574,-0.02199184,0.034442227,-0.044786397,0.028438397,0.06720486,0.17786533,-0.018926809,0.009498028,0.04249287,0.026940988,-0.10135847,0.0053117187,-0.4645803,0.048563726,0.04523128,-0.09655259,-0.018811336,0.017539244,0.09881955,0.07975135,-0.0019037713,0.03920668,0.11892801,-0.09636627,-0.0011029042,-0.1636613,0.009615489,-0.012814611,0.04443814,-0.11269804,-0.028554237,0.0756743,-0.003714911,-0.0068050446,-0.087427326
US20240034723A1,C1=CC2=C(C=C1)C(=O)N(C=C2)[R8].CC(C)(C)C,O=c1[nH]ccc2ccccc12,-0.043177724,0.044258438,-0.24370362,-0.038879856,0.1093313,0.007385569,0.0695082,0.123820856,0.03624502,0.13622916,0.058977727,-0.17333573,-0.018093195,0.02382912,0.048026964,0.061584298,0.08263777,-0.06336251,-0.0041820267,0.007170037,0.01740503,-0.031972516,-0.058479983,0.066386096,0.05759939,-0.007648327,-0.09842723,-0.0017938968,-0.07933773,0.0045134434,-0.0020131287,0.11040257,0.0054070177,0.021746034,-0.04126135,0.025590153,-0.058487847,0.0013384097,-0.042309955,0.025433222,0.027149653,-0.019790795,0.11697196,0.04126977,-0.058377627,-0.07281231,-0.07699323,0.16567774,-0.021080414,-0.0222358,-0.17755699,-0.017635506,-0.015435593,-0.07002355,0.044670206,0.020404981,0.13020131,0.058916364,0.09337511,0.09327286,-0.14440945,0.05379605,0.15272668,-0.062657736,0.043360844,-0.021501202,0.016715538,0.021358551,-0.02311221,-0.07857591,-0.13639353,0.16174611,0.053029772,-0.09692104,0.0060839662,0.14389157,0.12877369,-0.17095362,0.070763804,0.051234726,0.100797825,-0.092367224,-0.071848206,0.045773614,0.055722594,-0.098697074,0.100979075,0.16238396,0.029872095,0.022113306,0.010783418,-0.100746706,-0.030724587,-0.014534013,0.053012785,-0.010132222,-0.002826597,0.085187584,0.09758523,-0.11934102,0.1128892,-0.06213191,-0.050695628,-0.13582946,0.013086482,-0.44933614,0.038808923,0.053975,-0.0640214,0.041839737,-0.0035449867,0.0935931,0.07403128,-0.0023294026,0.02770502,0.05849453,-0.008976118,0.062763244,-0.095806286,0.08295571,-0.08572479,0.077483535,-0.030090485,0.04070502,-0.040002856,0.08450817,0.13020983,0.037806317
US20240034723A1,C1=CC2=C(C=C1)OC(=N2)[R8].CC(C)(C)C,c1ccc2ocnc2c1,-0.06947569,0.08522303,-0.2753405,0.019033715,0.16476494,0.025680458,0.015141992,0.13622761,0.06874471,0.09749866,0.04267584,-0.106798686,0.02879166,0.03136702,-0.043628544,0.027933381,0.13662206,0.015982263,-0.029626122,0.0146410335,-0.010143665,-0.018615834,-0.04217286,0.04510433,0.10678536,-0.01550065,-0.1166774,-0.017995259,-0.09691784,-0.064961635,-0.0131464675,0.15016802,-0.005459647,0.09551855,-0.03777076,-0.018470174,-0.030414252,0.054722268,-0.110431,0.0019315113,0.021445816,-0.012686128,0.11115956,0.024774496,-0.030620044,-0.07698054,-0.03743085,0.09413147,0.03675578,-0.031317744,-0.11385209,0.015215573,0.015062265,0.025373489,0.06618708,-0.014581131,-0.024137253,0.0839992,0.16885501,0.042456347,-0.14556672,-0.024317387,0.16627418,-0.15160072,-0.038672693,-0.07074666,0.06420227,0.014554119,-0.041880794,-0.119037405,-0.10177343,0.075821936,0.11060754,-0.016752195,-0.034489352,0.08185941,0.08605007,-0.0811343,0.055824563,0.08872363,0.05811759,-0.008137465,-0.052716345,0.06760477,0.040464878,-0.092808366,0.11107594,0.087005794,0.038012847,-0.027578779,0.033669095,-0.015547204,0.052946143,-0.019651249,-0.026561633,-0.041438047,0.047223594,0.11369464,0.09164044,-0.09104417,0.08279393,-0.025757834,-0.05978578,-0.097829,0.047091644,-0.48240283,0.071416534,0.023274858,-0.054930303,0.009272063,-0.05127703,0.060650826,0.14818528,0.038275164,0.05264731,0.13599323,-0.039892986,0.08198742,-0.10722018,0.02568862,-0.12300751,0.08559491,-0.093684934,-0.02982536,0.011116237,-0.010150298,0.10573107,-0.091180384
US20240034723A1,C1=CC2=NC(=NN2C=C1)[R8].CC(C)(C)C,c1ccn2ncnc2c1,-0.008649341,0.16063188,-0.28937832,-0.004958625,0.15293732,-0.05417911,-0.01975685,0.12841958,0.003584954,0.050725657,-0.020165209,0.0092158215,0.044853855,0.0028479951,-0.088448234,-0.01026745,0.16971456,0.07886952,0.021809513,0.044065055,-0.017850947,0.0015460302,-0.006041861,-0.009287232,0.080635674,-0.004643285,-0.038958393,-0.0940079,-0.05819318,-0.12956126,-0.0078118984,0.18056154,-0.05370503,0.050046455,-0.0687044,-0.045010556,0.044219475,0.040589,-0.12198339,0.013321855,0.07410875,0.09634608,0.09685254,0.058221653,0.0717287,-0.07460209,-0.034716204,0.019611508,-0.0074070203,-0.02667199,-0.07437874,-0.0016716587,0.014537472,0.10259976,-0.035694584,-0.1259385,-0.015708297,0.020475583,0.1877349,0.01848756,-0.11562531,-0.07957372,0.18732661,-0.17001705,0.029617097,-0.030103656,0.074646,-0.059590448,-0.0478115,-0.04788833,-0.041700616,0.04757902,0.08678101,0.012874854,-0.03617835,0.11204832,0.14856593,0.013584152,-0.0016333684,0.10569969,0.07151188,-0.06445646,-0.05776601,0.02331481,-0.031379525,-0.09413787,0.06975321,0.041853603,0.0501661,0.044081606,0.11082964,0.0021844483,0.024524085,0.028159237,-0.027117081,-0.07252585,-0.0059870365,0.0479319,0.08288787,-0.09125132,0.062930085,-0.019786192,-0.009606684,-0.09301894,0.099150464,-0.4803043,0.077406466,0.07720559,-0.07692385,0.054998755,0.02543269,0.06401729,0.07313188,0.06585407,0.048977844,0.0380744,-0.11602656,-0.0067325737,-0.12920238,-0.01564002,0.018342402,0.058452845,-0.0531592,-0.10419382,-0.027093535,-0.083074,0.047802497,-0.073522694
US20240034723A1,C1=CC2=C(C=C1)N=NC(=C2)[R8].CC(C)(C)C,c1ccc2nnccc2c1,-0.003796825,0.04298689,-0.27211967,-0.027857885,0.16391417,-0.02031123,0.037521113,0.09533354,0.054415487,0.056466535,0.020670366,-0.09363723,0.09863508,0.01649214,-0.03542604,-0.00933338,0.13283782,0.04221844,-0.008072355,0.014671512,0.044409297,-0.023145948,-0.09542558,0.08065043,0.09093884,0.015838351,-0.066916,0.048962835,-0.10090547,-0.04625175,0.0072368216,0.1763547,-0.052784942,0.087802656,-0.03694319,0.03190636,-0.006807798,0.046623077,-0.1316492,0.015198363,0.015501461,0.05474637,0.075832665,0.042115774,0.040603675,-0.059410613,-2.5136658e-05,0.12843464,-0.025492001,-0.10885147,-0.14100502,-0.05468087,0.029249344,0.011651355,0.0037442592,-0.100989364,0.0007144791,0.075287566,0.1832635,0.022777302,-0.10818915,-0.055364493,0.17448452,-0.121733405,-0.0039931405,0.024454305,0.039241944,-0.054073554,-0.040321685,-0.08885615,-0.070268534,0.083849475,0.2105021,-0.032720894,-0.005634363,0.14549527,0.092641175,-0.09942131,0.06377249,0.120868094,0.02759479,-0.039561626,-0.059180945,0.08644883,0.06859005,-0.09043764,0.06089783,0.05985836,0.031491626,0.052536003,0.017260045,0.04219213,0.034696087,-0.00975759,0.027856467,-0.063039206,0.017659029,0.07745364,0.17566119,-0.024518836,0.009622765,0.02947323,0.020948172,-0.1003513,0.0076219803,-0.46619698,0.036892373,0.042072814,-0.09921313,-0.018515203,0.0036455807,0.09852097,0.0949464,0.0014350764,0.023953427,0.12083009,-0.0882131,0.006453646,-0.157613,0.011578416,-0.02827227,0.04819306,-0.107765384,-0.02264295,0.078993194,-0.0053370623,0.004583882,-0.08259362
US20240034723A1,C[C@@](C)(C1=CC=CC=C1)[S],CC(C)([S])c1ccccc1,-0.14804488,0.018478837,-0.23995012,-0.019588426,0.04775408,0.030312361,-0.021287702,0.15557331,0.053960416,0.010414627,0.07214954,0.03519287,0.081558734,0.06009608,0.105338864,0.16330253,0.06583335,-0.05138753,0.03390768,0.000115513685,0.10639643,-0.015459895,-0.00883345,-0.12310837,0.12900528,0.07000406,-0.057238024,0.0129352845,-0.047535416,-0.018321699,-0.0034749222,0.05363484,0.062456418,-0.00725507,0.06614861,-0.0070444974,0.025403878,-0.021900602,0.024106665,0.06862287,0.007035108,0.02831569,0.037658833,0.16711855,-0.0035754342,-0.06257995,-0.0075597004,0.06827261,-0.0035261044,0.058772445,-0.1615226,-0.019371597,0.06142638,-0.0057496214,0.13902238,-0.08673605,0.07830761,0.013455274,0.07127164,0.076376185,-0.050489042,-0.009966068,0.162479,-0.13236785,0.08832076,0.045075443,-0.047137626,-0.09637034,-0.020748088,-0.114379205,-0.03837361,0.21872829,0.106824756,-0.13243061,-0.015739672,0.0779632,-0.0503169,0.02391934,0.0023049843,0.04468102,0.097983114,0.025068685,-0.095103726,0.07296437,0.23854063,-0.061596535,0.13607521,0.010170021,0.06574468,-0.07187779,0.03989546,-0.045213383,-0.03731566,-0.11789749,0.052420136,-0.10426578,-0.0075707342,-0.052904587,0.097928785,-0.06338396,0.16703431,-0.010661476,-0.17900763,0.09221884,0.0019122274,-0.42689016,0.15055701,-0.039600007,-0.016872345,0.016605465,0.030499201,0.007766141,-0.007334864,-0.021023149,0.0096308375,0.04664617,0.08654451,-0.020194441,0.0115222195,-0.046419334,0.039756667,-0.0412795,-0.027216766,0.07025917,-0.002701838,0.07339541,0.010064904,0.008115977
US20240034723A1,CC(C)(C)C1=NOC=CO1,CC(C)(C)C1=NOC=CO1,-0.15161489,0.03014129,-0.3494589,0.0073697595,0.13993372,0.11332259,-0.0551188,0.12233998,-0.1295219,-0.015965154,-0.099041164,0.094690956,0.05074801,-0.064929985,0.10973728,0.057001136,-0.06303653,0.043951124,-0.040599536,0.01977749,0.0016196484,0.029468441,-0.055271868,-0.007814351,0.07616028,-0.08718118,-0.019304521,0.047191754,-0.07760347,-0.016227433,0.04986204,-0.04131062,-0.09415085,0.020746443,0.00024286887,0.058620565,-0.06002143,-0.06990776,-0.031598665,-0.00266933,-0.04379807,-0.04293555,-0.022856532,0.06470736,-0.04628146,-0.059391465,0.09973526,-0.016588947,0.082217835,0.034319848,0.032439526,0.03973811,0.08305501,0.050481603,0.055119622,0.100758746,0.022266008,0.009490464,-0.011689137,-0.013200837,-0.08408018,0.0022726054,0.1452544,-0.17875397,-0.023868889,-0.16172063,-0.14781772,0.01848351,-0.03258139,-0.0437079,0.026943691,0.16129705,0.15684716,0.06255111,-0.08323917,0.09819614,-0.10547008,0.09039102,0.031412233,0.020547627,0.006908246,-0.006042662,-0.028952986,0.11812045,0.22792009,-0.018721046,0.059289113,-0.015540313,0.10369155,-0.20018539,0.016479455,0.15203473,0.0008715329,-0.054005627,-0.027433438,-0.025161583,0.036265943,-0.073603116,0.018322894,0.0030033267,-0.0012988558,0.058787905,-0.099513665,0.035697773,0.07921909,-0.35099605,0.12072009,-0.08641523,0.030723091,0.12406718,-0.015897159,0.097337455,0.08175039,0.08219338,-0.114711694,0.0674257,0.040405475,0.014402086,0.11541019,-0.09418325,-0.0028305217,0.10079395,-0.025664752,-0.0103274,-0.04816177,0.033441678,-0.038191386,-0.047163162
US20240034723A1,CC(C)(C1=NOC=C1)C(F)(F)F,CC(C)(c1ccon1)C(F)(F)F,-0.07497628,-0.04194947,-0.3265192,0.10430353,0.08292857,0.020302592,-0.007868676,0.010977838,-0.0741463,-0.066278584,-0.1139886,0.044554252,-0.01575626,-0.06520751,-0.015668571,0.03425995,0.02152007,-0.06233678,-0.018420465,0.0012343713,0.07794672,0.0009510166,-0.03504011,-0.09602527,0.08242809,0.02987076,-0.016802484,-0.042066317,-0.021023093,0.13214314,-0.06633645,0.06919198,0.0038159,-0.040834405,0.068911895,0.13529904,-0.04183411,-0.055129334,-0.08602466,0.00033282902,0.029654752,0.10095787,-0.042504895,-0.035313025,-0.011457364,-0.1336031,0.07719736,-0.0776088,0.018004643,-0.0032492043,-0.04599729,-0.021083007,-0.0066028307,0.06404741,0.10323772,-0.009779071,-0.028415617,0.06005858,0.12080193,0.025183655,-0.021984298,0.071063824,0.052465048,-0.12556213,0.07538812,0.02134297,-0.10836188,-0.039270744,-0.0013207508,-0.051425815,0.020933999,0.096678786,0.14113353,-0.15312295,-0.010932454,0.055950854,-0.07317424,-0.044022895,0.035145085,0.09351524,0.18664522,0.034945115,-0.00715245,0.02043152,0.28018555,0.010868242,0.09409926,0.06281046,0.037774384,-0.119255275,0.037485782,0.036563206,0.07224949,-0.10299282,-0.020251999,-0.15956563,0.020379832,-0.058552995,0.11369934,0.006822508,0.1518842,-0.02810455,-0.033287168,0.07473819,-0.043237068,-0.43965787,0.11186269,0.008910939,-0.0957629,-0.0001329013,-0.12231993,-0.042596053,0.10507627,-0.02915508,-0.059102315,0.038400646,0.063966386,-0.078168176,0.08568654,-0.13680813,0.016390663,-0.016523365,0.0060726907,0.0029692533,0.047004823,0.06803811,-0.06501418,-0.081755936
US20240034723A1,CC(C)(C)C1=CON=C1,CC(C)(C)c1cnoc1,-0.16514501,0.037017882,-0.35592288,0.14659263,0.17992306,0.04203045,-0.08539689,0.115056075,-0.11956187,-0.06382846,-0.033799548,0.06624774,0.0770747,-0.022104524,0.13399969,0.005598695,0.121507056,0.024414854,0.034531258,-0.035712283,0.048432726,0.030779053,-0.017949732,-0.0791839,0.09540506,0.11807881,-0.011314539,0.05484998,0.03190263,0.027327044,-0.04522456,0.078759454,0.018311752,0.007049781,0.005014852,0.03552998,-0.030931862,-0.054412033,-0.1114062,0.05114439,0.039079268,0.051383644,-0.0880432,0.040410046,0.017017055,-0.1097009,0.055343285,0.0051109674,-0.013257554,0.04120572,-0.017954178,0.08185715,0.039545015,0.05204722,0.12567703,-0.05048067,-0.05766491,0.05091706,0.0651984,0.08375539,-0.021430898,0.041218847,0.14531776,-0.20007476,0.04481792,0.0656565,-0.07563233,0.007519909,-0.078164764,-0.08060212,0.061255317,0.0767994,0.1187389,-0.013905983,-0.019489873,0.023706742,0.011202329,0.050122768,0.011578868,0.028809857,0.058240257,0.057482403,0.028630633,0.007576198,0.23585345,-0.01550893,0.18096162,-0.0066143707,0.07798059,-0.1234171,0.006801701,0.07885316,0.025155889,-0.06876998,-0.008446733,-0.10928083,0.099208124,-0.025399003,0.064070255,0.04838763,0.16466375,-0.00014492283,-0.11075538,0.026751982,0.0042456016,-0.41710755,0.17688511,-0.014119403,-0.058735278,-0.0020909153,-0.018752128,-0.004681504,0.004355217,-0.040369283,-0.06741249,0.059460726,0.033883307,-0.05064829,0.012368159,-0.071409255,0.0038300487,0.010229198,-0.04182287,-0.005232168,-0.0019308579,0.015492078,0.0011189386,-0.11471182
US20240034723A1,C([2H])([2H])(C)C([2H])=[V],[2H]C(=[V])C([2H])([2H])C,0.04268504,-0.045816336,-0.2783766,-0.022887176,0.02650756,-0.036788255,-0.0891959,0.09999614,0.11190575,0.041471526,-0.038151275,0.084178776,-0.018893516,-0.049844723,0.032158747,0.053087283,0.0007768,0.08001863,0.033631187,0.035022955,0.11809966,0.16254152,-0.09305276,-0.17705305,0.025029242,-0.03289045,-0.056745872,-0.027125021,0.031070728,0.03756568,0.057945337,0.06738733,0.010518058,-0.1138063,0.1385552,0.04989366,0.04718739,-0.033667114,-0.0010783987,-0.08173598,0.0031192645,-0.04029635,-0.056817707,-0.020049771,0.020309221,-0.109318115,0.02745281,0.04736127,0.017928794,0.05137584,-0.0077958107,-0.16244191,0.115143396,0.039856218,0.06014971,-0.051481713,-0.088129155,-0.014681435,0.026826184,0.08924978,-0.017987816,0.062546104,-0.090176,-0.16645941,0.25169146,0.0016036676,-0.054647896,-0.072290115,-0.0008210933,-0.07464074,-0.06614488,0.25651008,0.10929071,-0.15258774,0.046632227,0.051795237,0.065036274,-0.035749454,0.006919784,0.011708109,0.18198407,0.09429669,-0.027774874,0.009849539,0.11256907,-0.107841745,0.06329998,-0.082723595,0.13774103,0.02468272,-0.0062624128,-0.052792404,-0.093216866,-0.008644382,0.13202848,-0.08287088,-0.11602929,-0.108857416,0.03193461,-0.04447712,0.117946774,-0.09710076,-0.006215697,0.012278087,-0.008660018,-0.32037643,0.05805868,-0.06679233,-0.050487418,-0.02442718,-0.15623848,0.068297274,0.0030082893,0.016194472,-0.028290387,0.01226099,0.03622179,-0.12607273,0.02193606,-0.1108458,-0.04538779,0.0012421085,0.051292416,0.008695951,0.046495907,0.11764204,-0.10184538,-0.08532837
US20240034723A1,CC(C)(C)[C@H](C[C@@](C)(C1=COC=N1)C(F)(F)F)C2=CN=NO2,CC(C)(C)[C@H](C[C@@](C)(c1cocn1)C(F)(F)F)c1cnno1,-0.18569243,-0.0626871,-0.24349545,0.071486086,0.114327446,-0.019566355,-0.027471196,-0.048524704,-0.10599605,-0.063857175,-0.06781004,0.090660885,-0.0032344372,0.011198858,-0.048470005,0.035999008,0.009067853,-0.026159449,-0.028272254,-0.027331425,0.05695004,-0.071100906,-0.042761028,-0.16220653,0.07771304,0.07911331,0.022614177,0.036671508,-0.018342836,0.096072026,-0.03319076,0.060628124,-0.03625405,0.0032909005,-0.031068346,0.05244718,-0.011914565,-0.035129838,-0.08066142,0.00239363,0.0006180535,0.12121882,-0.036566287,-0.033053055,-0.036061935,-0.08878733,0.113954104,-0.047820598,-0.010312278,0.01566936,-0.021542486,-0.08179086,-0.014991915,0.023337211,0.084527396,0.08492408,-0.112924606,-0.0077899396,0.0769556,0.0025094019,0.0074028834,0.012649986,-0.015768662,0.01195536,0.022864241,0.04724991,-0.10580887,-0.0052787014,0.032712016,-0.031351674,0.0881475,0.13379116,-0.012537843,-0.10114544,0.0017759462,0.1178107,-0.059879918,-0.010022515,-0.03583707,0.059795175,0.10634835,-0.113852635,0.01561486,0.027867185,0.2505494,-0.0019411986,0.027584992,0.05259668,0.10518088,-0.10662054,0.032571215,0.091688655,0.08719383,-0.08453242,-0.104190744,-0.12283511,0.06062219,-0.042318262,0.07210021,0.032696098,0.08928956,-0.07732914,0.015537267,0.06547702,-0.14588636,-0.47948956,0.120216824,-0.018835455,-0.10682375,-0.07818078,-0.1164368,-0.09406783,0.08912306,-0.11517861,-0.08529919,0.038095623,0.0718643,-0.039857175,0.17849027,-0.05903818,0.0461653,0.0052166907,-0.007534104,-0.12854786,0.047547035,-0.011998843,-0.07426868,-0.10691095
US20240034723A1,C[C@](C1=C(C=CC=C1)F)(I)I,CC(I)(I)c1ccccc1F,-0.039387107,-0.0037201038,-0.27530256,-0.092646025,0.06483625,0.038819723,-0.04368217,0.07650592,0.09929764,-0.047405176,0.0258097,0.039181843,0.093293756,0.021540232,0.059501678,0.23100051,-0.025466984,0.013289522,-0.009552576,0.033767045,-0.044937123,0.051544443,-0.053937662,-0.13400067,0.14177209,-0.023522718,-0.036123205,-0.03512389,-0.021072457,-0.021640293,0.001965005,0.11526765,-0.063591056,-0.080741204,0.05849753,-0.014033123,0.10448915,-0.08499159,-0.08455269,0.033389352,0.01860793,-0.039793894,0.06797069,0.032982025,0.05897626,-0.0798922,0.108356066,0.042590108,0.043608133,0.010533697,-0.042937666,-0.05145596,0.12296466,-0.10715244,0.035489783,0.013561394,-0.018848589,0.02375781,0.106119156,0.0032615187,-0.1365301,-0.0076079904,0.18728715,-0.037698813,0.10597925,0.008559899,-0.039337426,-0.059835915,0.055224165,-0.11107533,-0.005510843,0.18430075,-0.024810858,-0.08742711,-0.02768416,-0.044982154,0.0068932143,0.018384727,0.06969476,-0.0060988,0.15039419,-0.027220825,0.029007567,-0.068333335,0.2516685,-0.13473307,0.12507842,-0.022571981,0.13503647,-0.03760487,0.062581114,0.036343414,-0.09884686,-0.11536572,0.083831444,-0.08870667,-0.053897478,-0.10202857,0.07589649,0.064533584,0.11681229,-0.031222586,0.0028573086,0.09409823,-0.0066270595,-0.43319392,-0.016033119,-0.058490716,0.114935465,0.037698124,-0.029522713,0.0061222767,0.050673768,-0.064379245,0.043827727,-0.048082888,-0.010766281,0.08063883,0.08820783,0.00357777,0.10783272,-0.010307384,-0.080743544,0.085872054,-0.05507383,-0.04227614,-0.01458,-0.02137343
US20240034723A1,C[C@](C1=CC=C(C=C1)F)(F)F,CC(F)(F)c1ccc(F)cc1,-0.09145565,0.0063572433,-0.35468903,0.023626003,0.017627832,0.0371765,-0.04343308,0.06582795,0.034774847,0.02176017,-0.06305579,-0.053552393,0.020213736,0.06649821,0.017698718,0.13928983,0.016890056,-0.05924745,-0.08541692,0.076595694,0.12922409,0.030631635,-0.039752122,-0.076961875,0.1903009,0.09718893,-0.055052374,-0.13526176,-0.04942722,-0.10462007,0.02084948,0.029919464,0.052635584,-0.07251805,0.060113102,0.04848963,0.046865262,-0.06487993,0.056546647,0.026285553,0.056788184,0.03896017,0.0037180495,0.064164765,-0.05620377,0.06430147,-0.04049649,0.014589904,-0.039039623,0.012451833,-0.12759666,-0.018643353,0.10894321,0.051895272,0.058225535,-0.038352747,-0.0057496578,0.14363441,0.08614778,0.1150257,-0.060596913,0.07761408,0.16050726,-0.09434417,0.06329417,-0.019447023,-0.10535792,0.02158008,-0.090229765,0.033353753,-0.090199485,0.11655117,0.10504735,-0.23962456,-0.032531288,0.027135696,0.055067938,-0.024534792,-0.034648642,0.12274939,0.10154227,0.113359995,0.083036035,0.066413105,0.18581325,0.0056801373,0.0615173,0.12074459,0.045201205,-0.03345912,0.069532715,-0.042829175,-0.053330846,-0.043774154,0.04726108,-0.084469795,0.033044506,-0.082978204,0.016698793,0.074356906,0.21308112,0.05827758,-0.11537684,0.07363786,-0.0379819,-0.3858061,0.05213597,-0.01135202,-0.03524931,0.04085555,-0.04121693,-0.0646091,-0.045950055,0.0033051746,0.09826072,0.07043873,0.07626258,0.022656785,-0.023412513,-0.036583144,0.012193245,-0.0013711624,-0.011402666,0.04576647,0.058223765,0.021759873,-0.0737204,0.08021667
US20240034723A1,CC(C)(C)C1=CN=CC=C1,CC(C)(C)c1cccnc1,-0.14976524,0.06016989,-0.28783867,0.07446345,0.13388935,0.031322774,-0.068346046,0.13486347,-0.06152273,-0.0353184,0.020193378,0.0784611,0.061979443,0.030224888,0.15658253,0.09392112,0.12107455,0.0057862937,0.019502502,-0.059607986,0.043516327,-0.027484935,-0.03748756,-0.11903476,0.11082979,0.093985714,-0.042171605,0.0461864,-0.02949764,0.007544831,-0.014890496,0.0653254,0.012240981,0.0074565792,0.020170996,0.02082944,-0.007960407,-0.0533143,-0.00982841,0.056506813,0.01659089,0.09389481,-0.019223666,0.13510919,0.03222724,-0.056332212,0.029603029,0.055524368,-0.048764817,-0.022482263,-0.07066037,-0.046026368,0.035952218,0.03215405,0.111979015,-0.1122714,0.038506735,0.002574942,0.091378786,0.09037373,-0.009670647,-0.009434011,0.16516815,-0.16496639,0.045366313,0.07449155,-0.006365003,-0.08696121,-0.038831294,-0.11974559,0.007370524,0.16531977,0.21303298,-0.055645626,-0.03496799,0.04870083,-0.034498714,0.016970979,0.017692314,0.01639823,0.08959421,0.030794559,-0.07947727,0.037002396,0.27435517,-0.041679926,0.14093956,0.01434113,0.06396779,-0.04352306,0.0267982,0.026967155,-0.0026694597,-0.069024995,0.011691373,-0.15132986,0.036678668,-0.048293915,0.111194044,-0.010132222,0.13302505,0.032718793,-0.11355175,0.025286319,-0.032814037,-0.43228546,0.14671901,-0.087657474,-0.07694263,0.0131397545,0.020592315,0.08382138,0.02064972,-0.029053401,-0.018965555,0.060566477,0.025137527,-0.06818765,-0.026534077,-0.055806283,0.051340565,-0.013636844,-0.085953996,0.048102904,0.0065305405,0.051742576,-0.035090495,-0.0441785
